Date,Q,COND,UKIH,Local,Fixed,Slide,LH,Chapman,CM,Boughton,Furey,Eckhardt,EWMA,Willems,Mean,Load_COND_min,Load_COND_max,Load_UKIH_min,Load_UKIH_max,Load_Local_min,Load_Local_max,Load_Fixed_min,Load_Fixed_max,Load_Slide_min,Load_Slide_max,Load_LH_min,Load_LH_max,Load_Chapman_min,Load_Chapman_max,Load_CM_min,Load_CM_max,Load_Boughton_min,Load_Boughton_max,Load_Furey_min,Load_Furey_max,Load_Eckhardt_min,Load_Eckhardt_max,Load_EWMA_min,Load_EWMA_max,Load_Willems_min,Load_Willems_max,Load_Mean_min,Load_Mean_max,Load_Q
2018-03-07,13.11070016,5.892087537,11.23046152,11.58159042,13.11070016,8.580004641,6.995240475,13.11070016,13.11070016,10.34528056,10.38743558,10.3826002,9.001927962,10.36234887,10.68324923,1125.058763,1730.859635,2881.82627,3347.57597,2971.928755,3452.240473,3545.552866,3545.552866,1326.949198,2557.527783,1081.855911,1649.981361,3545.552866,3545.552866,3545.552866,3545.552866,2440.162016,2520.606917,2450.105206,2530.877905,2448.964675,2529.699774,2123.302752,2201.07941,2444.187952,2524.765576,2519.879361,2553.723895,3545.552866
2018-03-08,11.24178826,5.503540159,10.73350086,11.12852087,7.107528597,7.900400313,6.575159091,11.24178826,11.24178826,10.11857923,10.17721625,10.15468254,9.01559111,10.1440796,9.628236248,1050.867972,1616.719957,2754.302188,2754.302188,2855.667484,2855.667484,1572.071605,1922.103174,1221.844311,2354.951325,1016.887804,1550.895925,2884.732802,2884.732802,2884.732802,2884.732802,2386.68952,2465.371592,2400.520351,2479.658385,2395.20528,2474.168091,2126.525506,2204.420213,2392.704344,2471.584707,2271.03134,2301.533593,2884.732802
2018-03-09,9.684361674,5.036595961,9.684361674,9.684361674,7.107528597,7.164162291,6.259922669,9.684361674,9.684361674,9.684361674,9.684361674,9.684361674,9.01967061,9.684361674,8.91884813,961.7077791,1479.550429,2359.575353,2359.575353,2359.575353,2359.575353,1572.071605,1922.103174,1107.980683,2135.493496,968.1346002,1476.54048,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2359.575353,2127.487746,2205.4177,2359.575353,2359.575353,2103.706546,2131.961457,2359.575353
2018-03-10,8.580004641,4.737839263,8.580004641,8.580004641,7.107528597,7.107528597,6.027036683,8.580004641,8.580004641,8.580004641,8.580004641,8.580004641,8.580004641,8.580004641,8.121844637,904.6619803,1391.787662,2097.914095,2097.914095,2097.914095,2097.914095,1572.071605,1922.103174,1099.221943,2097.914095,932.1173853,1421.609197,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,2097.914095,1915.715738,1941.445742,2097.914095
2018-03-11,7.900400313,4.590951475,7.900400313,7.900400313,7.107528597,7.107528597,5.847590808,7.900400313,7.900400313,7.900400313,7.900400313,7.900400313,7.900400313,7.900400313,7.597187568,876.6146384,1348.637905,1888.511691,1888.511691,1888.511691,1888.511691,1572.071605,1888.511691,1099.221943,1888.511691,904.365004,1379.282939,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1888.511691,1816.031717,1816.031717,1888.511691
2018-03-12,7.164162291,4.324201191,7.164162291,7.164162291,7.107528597,6.342973728,5.710994281,7.164162291,7.164162291,7.164162291,7.164162291,7.164162291,7.164162291,7.164162291,6.969913102,825.6802723,1270.277342,1584.598072,1584.598072,1584.598072,1584.598072,1572.071605,1572.071605,980.9789449,1584.598072,883.2395316,1347.063643,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1584.598072,1541.63326,1541.63326,1584.598072
2018-03-13,7.107528597,4.506898654,7.107528597,7.107528597,7.107528597,5.918221023,5.595465809,6.999553045,7.000774647,6.999534297,6.998303162,6.999540115,7.107528597,6.998914055,6.828368378,860.5652566,1323.946549,1578.21251,1578.21251,1578.21251,1578.21251,1578.21251,1578.21251,915.2883905,1578.21251,865.3723601,1319.813711,1554.236755,1554.236755,1554.508009,1554.508009,1554.232592,1554.232592,1553.959221,1553.959221,1554.233884,1554.233884,1578.21251,1578.21251,1554.094868,1554.094868,1516.225542,1516.225542,1578.21251
2018-03-14,7.164162291,4.634856094,7.164162291,7.164162291,7.107528597,5.635052553,5.472780025,6.842478393,6.846062541,6.841168636,6.837497653,6.841191656,7.107874063,6.83931857,6.724939772,884.9979621,1361.535326,1423.66233,1423.66233,1423.66233,1423.66233,1412.408083,1412.408083,871.4946876,1423.66233,846.3982675,1290.87557,1359.737306,1359.737306,1360.449548,1360.449548,1359.477031,1359.477031,1358.747534,1358.747534,1359.481606,1359.481606,1412.476734,1412.476734,1359.109386,1359.109386,1243.414464,1423.66233,1423.66233
2018-03-15,6.342973728,4.062840414,6.342973728,6.342973728,5.238616695,5.436834624,5.371142212,6.342973728,6.342973728,6.342973728,6.342973728,6.342973728,6.342973728,6.342973728,6.094446424,775.7749999,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,810.1835036,1041.01791,840.8390956,1172.79047,830.67937,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1172.79047,1126.838766,1126.838766,1172.79047
2018-03-16,5.918221023,3.90483208,5.918221023,5.918221023,5.238616695,5.266933542,5.309564767,5.918221023,5.918221023,5.918221023,5.918221023,5.918221023,5.918221023,5.918221023,5.756592018,745.6042567,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,810.1835036,1041.01791,814.5628739,1124.935452,821.1560485,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1124.935452,1094.213011,1094.213011,1124.935452
2018-03-17,5.635052553,3.799447714,5.635052553,5.635052553,5.238616695,5.266933542,5.271694062,5.635052553,5.635052553,5.635052553,5.635052553,5.635052553,5.635052553,5.635052553,5.541059773,725.4817442,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,810.1835036,993.2118228,814.5628739,993.2118228,815.2991169,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,993.2118228,976.6450314,976.6450314,993.2118228
2018-03-18,5.436834624,3.639603919,5.436834624,5.436834624,5.238616695,5.238616695,5.250268425,5.436834624,5.436834624,5.436834624,5.436834624,5.436834624,5.436834624,5.436834624,5.388251119,694.9605307,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,810.1835036,810.1835036,810.1835036,810.1835036,811.9855135,811.9855135,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,840.8390956,833.3253651,833.3253651,840.8390956
2018-03-19,5.266933542,3.517407533,5.266933542,5.266933542,5.238616695,5.238616695,5.242029318,5.266933542,5.266933542,5.266933542,5.266933542,5.266933542,5.266933542,5.266933542,5.260138715,671.6278641,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,810.1835036,810.1835036,810.1835036,810.1835036,810.7112861,810.7112861,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,814.5628739,813.5120132,813.5120132,814.5628739
2018-03-20,5.38020093,3.834989527,5.252775119,5.38020093,5.238616695,5.238616695,5.239837859,5.147689049,5.150319616,5.147648677,5.144997582,5.147661206,5.267624473,5.146313062,5.20852508,732.2682402,762.352951,744.2972232,744.2972232,762.352951,762.352951,742.2910312,742.2910312,742.2910312,742.2910312,742.4640653,742.4640653,729.4069475,729.4069475,729.7796883,729.7796883,729.401227,729.401227,729.0255773,729.0255773,729.4030023,729.4030023,746.4013173,746.4013173,729.2119756,729.2119756,738.0271698,738.0271698,762.352951
2018-03-21,5.238616695,3.944400901,5.238616695,5.238616695,5.238616695,5.238616695,5.238616695,5.033578653,5.035779344,5.030842929,5.028498306,5.030866223,5.238616695,5.029660349,5.135077164,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,615.5584161,591.465626,591.465626,591.724216,591.724216,591.1441675,591.1441675,590.868665,590.868665,591.1469046,591.1469046,615.5584161,615.5584161,591.0052097,591.0052097,603.3921071,603.3921071,615.5584161
2018-03-22,5.38020093,3.878192888,5.283666224,5.38020093,5.38020093,5.238616695,5.243926104,4.924691387,4.929626242,4.91962334,4.914417372,4.91967065,5.239480359,4.91699805,5.10759319,553.1707388,553.1707388,543.2454265,543.2454265,553.1707388,553.1707388,553.1707388,553.1707388,538.6136141,538.6136141,539.1595063,539.1595063,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388,538.7024126,538.7024126,553.1707388,553.1707388,553.1707388,553.1707388,553.1707388
2018-03-23,6.003171564,4.066935183,5.328715754,6.003171564,5.38020093,5.238616695,5.277508115,4.829537091,4.84237326,4.819225026,4.805818654,4.819334504,5.244138875,4.812465779,5.116758854,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,538.6136141,544.6077243,542.6122743,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,539.1813826,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243,544.6077243
2018-03-24,6.059805258,4.212355876,5.373765283,6.059805258,5.38020093,5.238616695,5.334056637,4.746515069,4.760350362,4.722894845,4.707863757,4.723072603,5.24911444,4.715310302,5.084297182,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308,513.0958308
2018-03-25,5.833270482,3.876886782,5.418814812,5.833270482,5.38020093,5.38020093,5.379992729,4.665348978,4.676913503,4.627302087,4.613894515,4.627538734,5.252677792,4.620528036,5.039723627,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981,529.1942981
2018-03-26,7.050894903,3.655671476,5.463864342,7.050894903,5.38020093,5.833270482,5.459649477,4.599239259,4.624804199,4.548699406,4.52062763,4.549062763,5.263646916,4.534531162,5.152374289,698.0285344,749.3127031,561.7726761,566.4934549,749.3127031,749.3127031,553.1707388,749.3127031,599.7535379,749.3127031,561.3393206,566.0564577,540.4290098,749.3127031,543.4329926,749.3127031,534.490375,648.4625874,531.1918291,644.460675,534.5330709,648.5143875,541.1871214,749.3127031,532.8255496,646.4427624,605.4245885,749.3127031,749.3127031
2018-03-27,12.48772953,6.995944323,5.508913871,9.022777158,5.38020093,5.833270482,5.782874182,4.612303531,4.698074374,4.534063241,4.444087383,4.534842671,5.30771382,4.488694087,5.345651311,1335.833593,1381.042984,566.4044886,571.1641901,958.8685741,1381.042984,553.1707388,1381.042984,599.7535379,1381.042984,594.5719919,599.5683952,541.9641141,1299.119862,552.0425312,1323.27842,532.7705671,646.3760557,522.1980438,633.5490973,532.8621532,646.4871711,545.7179041,1013.476108,527.4395099,639.908229,628.1354116,905.2539756,1381.042984
2018-03-28,23.6162504,11.37195316,5.5539634,9.653470568,5.38020093,5.833270482,6.703057866,4.814329677,5.019837918,4.645362251,4.430586997,4.647137071,5.419395893,4.537074177,5.553140603,2171.406225,3340.624962,571.036301,575.8349253,1025.893624,3091.581871,553.1707388,1723.041629,599.7535379,1868.139872,689.1815975,694.9730395,565.7029943,1356.023354,589.8510347,1413.907627,545.8486459,662.2428425,520.6116945,631.6244823,546.0571944,662.4958608,557.2006082,1034.801129,533.1243641,646.8052946,652.5162334,940.3910422,3989.068088
2018-03-29,101.9406492,0.463321937,5.59901293,10.28416398,12.17624421,7.050894903,10.9060328,6.030731802,7.099315521,5.635692928,4.541215851,5.642595462,6.008175539,5.084104908,7.171515069,88.46854392,136.1054522,575.6681134,580.5056605,1092.918674,3293.565219,1251.912725,3899.515266,724.9448103,2258.091398,1121.314668,1130.73748,708.6351097,1698.640042,834.197971,1999.621607,662.2164619,803.4243839,533.6110273,647.3957317,663.0275372,804.4084091,617.7365762,1147.22507,597.4026631,724.7899957,842.6817067,1214.453048,23164.1776
2018-03-30,30.86536323,4.403318369,5.644062459,10.91485739,12.17624421,12.17624421,10.73708289,7.274408727,7.476439887,5.791066717,5.518440889,5.799083968,6.159804384,5.652966927,7.943391888,840.7872227,1293.518804,580.2999258,585.1763957,1159.943724,3495.548568,1251.912725,3899.515266,1251.912725,3899.515266,1103.943915,1113.220754,854.7721231,2048.93906,878.5115925,2105.843964,680.4735035,825.5744712,648.4388783,786.7089332,681.4155626,826.7174105,633.3264475,1176.177688,664.2462258,805.8869651,933.3803204,1345.165756,10093.71454
2018-03-31,16.0839691,4.851848386,5.689111988,11.5455508,12.17624421,12.17624421,10.36014935,7.478688392,7.502033467,5.774524105,5.672352124,5.782822478,6.220341788,5.722177495,8.008353367,926.4313382,1425.278982,584.9317382,589.8471309,1226.968775,3697.531917,1251.912725,3899.515266,1251.912725,3899.515266,1065.189116,1074.140285,878.7758008,2106.477287,881.5189406,2113.052755,678.5296804,823.2161564,666.5240639,808.6505188,679.5047724,824.3991724,639.5506613,1187.736942,672.3787443,815.7536236,941.0135541,1356.166593,5739.274862
2018-04-01,12.17624421,4.670369712,5.734161518,12.17624421,12.17624421,12.17624421,10.06999985,7.459755238,7.438047268,5.714500678,5.656730234,5.722863258,6.256672793,5.684493244,8.02216306,891.7790742,1371.967807,589.5635506,594.5178661,3899.515266,3899.515266,3899.515266,3899.515266,3899.515266,3899.515266,1035.357105,1044.057585,876.5510795,2101.144499,874.0003062,2095.030146,671.4766877,814.6592166,664.6884294,806.4234621,672.4593243,815.8513861,643.2860699,1194.67413,667.9506942,810.3813569,942.6362482,1358.505181,3899.515266
2018-04-02,30.01585782,10.35606388,5.779211047,11.63564986,12.17624421,12.17624421,9.872102251,7.601113407,7.780620339,5.857607049,5.598218674,5.866985042,6.401603822,5.726018425,8.039301528,1977.428261,3042.197325,594.195363,599.1886013,2965.694436,3726.386681,2061.973899,3899.515266,1262.433,3899.515266,1015.010065,1023.539561,893.1612297,2140.960007,914.2540123,2191.520647,688.2922587,835.0604609,657.813087,798.0820541,689.3942103,836.3973875,658.1872985,1222.34784,672.830069,816.3011866,944.6500867,1361.407478,7209.568922
2018-04-03,120.9129367,0,5.824260576,11.09505551,12.17624421,12.17624421,9.440641744,8.980291605,10.16445246,7.020371517,5.739956214,7.035564623,7.100122952,6.374281893,8.593957293,0,0,598.8271754,603.8593365,2827.907747,3553.258097,2061.973899,3899.515266,1262.433,3899.515266,970.6490215,978.805736,1055.220185,2529.424855,1194.363822,2862.960338,824.9217347,1000.824163,674.4678149,818.2881578,826.7069855,1002.990093,730.0062415,1355.725877,749.0036195,908.7176266,1009.824358,1455.335104,21346.45349
2018-04-04,36.52873263,3.392632589,5.869310105,10.55446115,12.17624421,10.02416384,8.597784096,10.37086904,10.53101201,7.192276916,6.886939046,7.208530712,7.279637471,7.036795974,8.644002047,647.8028371,996.6197494,603.4589878,608.5300717,2690.121059,3380.129512,2061.973899,3899.515266,1039.305307,3210.298615,883.9897697,891.4182551,1218.618595,2921.100456,1237.436035,2966.206965,845.1213067,1025.330997,809.2428857,981.8020305,847.0311927,1027.648138,748.4632063,1390.003097,826.8516742,1003.165634,1015.704817,1463.809883,10709.63995
2018-04-05,18.00951469,4.941003749,5.914359635,10.0138668,6.626142198,8.4950541,7.667619853,10.52025675,10.46194174,7.149570266,7.056895006,7.165853037,7.345089722,7.101113432,7.959813545,943.4550199,1451.469261,608.0908002,613.2008069,2552.334371,3207.000927,1122.097424,2122.061796,880.7672091,2720.592046,788.3540028,794.9788264,1236.172249,2963.177597,1229.320002,2946.752358,840.1031045,1019.242737,829.2133908,1006.030952,842.0163953,1021.564009,755.1927449,1402.500812,834.4092327,1012.334731,935.3099308,1347.946665,5757.281656
2018-04-06,12.82753169,4.920180184,5.959409164,9.473272451,6.626142198,7.503964455,7.039168231,10.39159018,10.27874257,7.049913804,7.015231193,7.06595075,7.378532618,7.030671135,7.734382396,939.4788851,1445.352131,612.7226126,617.8715421,2414.547682,3033.872342,1122.097424,2122.061796,778.0110347,2403.189641,723.7391209,729.8209622,1221.053413,2926.936858,1207.793367,2895.151746,828.3930716,1005.035712,824.3177261,1000.091359,830.2774769,1007.321939,758.6312097,1408.886532,826.131981,1002.292477,908.820869,1309.771252,3801.464671
2018-04-07,10.02416384,4.553262228,6.004458693,8.932678099,6.626142198,6.880993821,6.683491512,10.02416384,10.02416384,6.92206361,6.917409701,6.937718997,7.394670969,6.917976843,7.52216101,869.4181029,1337.566312,617.354425,622.5422773,2276.760994,2823.446084,1122.097424,2122.061796,713.4214394,2203.679557,687.1698633,692.9444,2823.446084,2823.446084,2823.446084,2823.446084,813.3701625,986.8093883,812.8233095,986.145927,815.209733,989.0412202,760.2904903,1411.968053,812.889951,986.2267787,883.8840074,1273.832834,2823.446084
2018-04-08,8.4950541,4.2679918,6.049508223,8.392083747,6.626142198,6.626142198,6.474617124,8.4950541,8.4950541,6.781345639,6.791787275,6.796557721,7.401383306,6.784906231,7.142881822,814.9474262,1253.765271,621.9862374,627.2130125,2138.974306,2138.974306,1122.097424,2122.061796,686.9984231,2122.061796,665.6942342,671.2883034,2165.219389,2165.219389,2165.219389,2165.219389,796.8352379,966.7486343,798.0621719,968.2371939,798.6227184,968.9172687,760.980626,1413.249734,797.2536218,967.2562323,839.3171856,1209.604179,2165.219389
2018-04-09,7.503964455,4.035191627,6.094557752,7.503964455,6.626142198,6.22970634,6.350977219,7.503964455,7.503964455,6.634263772,6.653476785,6.649002246,7.402009051,6.642292304,6.816193419,770.49563,1185.377892,626.6180498,631.8837477,1432.836989,1432.836989,1122.097424,1432.836989,645.8959533,1432.836989,652.9820738,658.4693181,1432.836989,1432.836989,1432.836989,1432.836989,779.5525303,945.7806433,781.8101362,948.5196505,781.2843599,947.8817602,1413.369216,1413.369216,780.4959149,946.9251909,800.9299916,1154.281458,1432.836989
2018-04-10,6.880993821,3.854908095,6.139607281,6.880993821,6.626142198,6.22970634,6.282747334,6.880993821,6.880993821,6.485184667,6.50889177,6.499440206,6.880993821,6.495529506,6.565935382,736.0715713,1132.417802,631.2498622,636.5544829,1165.255018,1165.255018,1122.097424,1122.097424,645.8959533,1165.255018,645.9669499,651.3952436,1165.255018,1165.255018,1165.255018,1165.255018,762.0351391,924.5279261,764.8208186,927.9076107,763.7102219,926.5601957,1165.255018,1165.255018,763.2506991,926.0026864,1111.901761,1111.901761,1165.255018
2018-04-11,6.626142198,3.701492051,6.184656811,6.626142198,6.626142198,6.22970634,6.244572685,6.626142198,6.626142198,6.338325809,6.362337973,6.352109117,6.626142198,6.348877502,6.432608102,706.7776983,944.6228317,635.8816746,641.2252181,944.6228317,944.6228317,944.6228317,944.6228317,645.8959533,944.6228317,642.0419851,647.4372959,944.6228317,944.6228317,944.6228317,944.6228317,903.5917273,903.5917273,907.0149014,907.0149014,905.5566757,905.5566757,944.6228317,944.6228317,905.0959767,905.0959767,917.032611,917.032611,944.6228317
2018-04-12,6.22970634,3.319955441,6.22970634,6.22970634,6.22970634,6.22970634,6.22970634,6.22970634,6.22970634,6.192015481,6.217973606,6.205329241,6.22970634,6.203599499,6.221380712,633.9255717,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,645.8959533,641.9881651,641.9881651,644.6795035,644.6795035,643.3685357,643.3685357,645.8959533,645.8959533,643.1891961,643.1891961,645.0327523,645.0327523,645.8959533
2018-04-13,6.909310668,3.38252846,6.176053367,6.311825196,6.22970634,6.22970634,6.255191502,6.094908218,6.104122112,6.058363539,6.074150285,6.071267629,6.233851926,6.06487486,6.158668443,645.8735143,937.2341735,640.3332131,683.0220939,654.4100364,827.1015739,645.8959533,816.340719,645.8959533,816.340719,605.3023713,648.538255,631.920084,937.2341735,632.8753805,937.2341735,628.1311317,729.3300361,629.7679016,731.2305078,629.4690277,730.883482,646.3257677,816.8839566,628.8062255,730.113895,638.5307442,681.0994604,937.2341735
2018-04-14,37.09506957,13.5134337,6.122400393,6.393944053,6.22970634,6.22970634,7.436216399,6.31947716,6.667245592,6.269516312,5.942807062,6.283639633,6.422105354,6.103524064,6.368357392,2580.309085,3969.706285,634.7704728,677.0885043,662.9241194,837.8624288,645.8959533,816.340719,645.8959533,816.340719,719.5877885,770.9869162,655.2033919,1135.685879,691.2600229,1198.18404,650.0234512,754.7494515,616.1502362,715.4188852,651.4877571,756.4496734,665.8438831,841.5526858,632.8133749,734.7666407,660.2712944,704.2893807,6073.501551
2018-04-15,99.95846991,0,6.06874742,6.476062909,6.22970634,6.22970634,8.47291831,7.59854255,8.627318669,7.182020852,6.151406052,7.200659299,6.992677178,6.661270363,6.99091969,0,0,629.2077325,671.1549147,671.4382024,848.6232838,645.8959533,816.340719,645.8959533,816.340719,819.907359,878.4721704,787.8168916,1365.549279,894.4803996,1550.432693,744.631922,864.6003981,637.7777794,740.5308659,746.5643561,866.8441688,725.0007698,916.3204176,690.6405112,801.9103711,724.8185535,773.1397904,21353.52818
2018-04-16,28.60001547,4.631322969,6.015094447,6.558181765,6.22970634,6.909310668,8.026576211,8.721851604,8.884034772,7.259035448,7.051432694,7.278185949,7.124481941,7.152425074,7.26752641,884.323333,1360.497435,623.6449923,665.2213251,679.9522854,859.3841387,645.8959533,816.340719,716.3573301,905.3960701,776.7157268,832.1954215,904.2815743,1567.421395,921.0967251,1596.567657,752.6167953,873.8717232,731.0925418,848.8796733,754.6023192,876.1771371,738.6662877,933.5921138,741.5634317,861.0375399,753.4971381,803.7302807,8245.041261
2018-04-17,16.19723648,4.912029301,5.961441474,6.640300622,6.22970634,8.466737253,7.374616025,8.83525146,8.848490946,7.193621105,7.12764391,7.212601465,7.179825744,7.158306244,7.352378549,937.9225228,1442.957727,618.082252,659.2877355,688.4663684,870.1449936,645.8959533,816.340719,877.8313184,1109.48125,713.6268436,764.6001895,916.0388714,1587.80071,917.4115413,1590.180005,745.8346362,865.9968829,738.9941206,858.0542843,747.8025199,868.2818145,744.4043331,940.8443657,742.1731913,861.7455386,762.294608,813.1142485,4646.14489
2018-04-18,12.17624421,4.80725615,5.9077885,6.722419478,6.22970634,7.64554869,6.822281621,8.75552102,8.723571155,7.085118798,7.063416869,7.103724052,7.210303897,7.072128919,7.195127445,917.9167182,1412.179567,612.5195117,653.3541458,696.9804515,880.9058486,645.8959533,816.340719,792.6904882,1001.872701,660.1785479,707.3341585,907.7724193,1573.472193,904.4598574,1567.730419,734.585117,852.9349412,732.335061,850.3223762,736.5141097,855.1747161,747.564308,944.8382228,733.2383263,851.3711675,745.9908135,795.7235344,3187.643324
